date,flight number,belt number,scheduled arrival time,actual arrival time,offloaded bags,expected bags,first bag on belt,last bag on belt
13-02-26,TC212,Belt 1,12:20:00,12:11:00,71,79,12:23:00,12:34:00
13-02-26,UR722,Belt 1,11:45:00,11:48:00,21,29,12:00:00,12:14:00
13-02-26,WB112,Belt 3,15:00:00,14:53:00,97,97,15:05:00,15:16:00
13-02-26,ET873,Belt 1,13:10:00,13:08:00,155,160,13:20:00,13:31:00
13-02-26,4Z166,Belt 1,9:40:00,9:41:00,46,40,9:49:00,10:01:00
13-02-26,4Z162,Belt 2,13:30:00,13:25:00,38,38,13:32:00,13:37:00
13-02-26,QR1455,Belt 3,7:50:00,7:52:00,180,186,8:00:00,8:14:00
13-02-26,QR1456,Belt 1,15:00:00,15:15:00,69,68,15:24:00,15:43:00
13-02-26,TK525,Belt 2,1:20:00,1:05:00,371,365,1:13:00,1:33:00
13-02-26,KQ704,Belt 3,17:20:00,17:38:00,94,85,17:47:00,18:07:00
13-02-26,KQ706,Belt 2,9:10:00,9:16:00,140,139,9:25:00,9:37:00
14-02-26,BP312,Belt 1,8:50:00,9:00:00,161,159,9:09:00,9:18:00
14-02-26,ET34,Belt 1,11:45:00,11:30:00,48,45,11:43:00,11:49:00
14-02-26,ET35,Belt 1,13:10:00,13:02:00,73,65,13:17:00,13:35:00
14-02-26,SA62,Belt 3,12:40:00,12:55:00,181,183,13:06:00,13:16:00
14-02-26,TC212,Belt 2,12:20:00,12:25:00,196,196,12:40:00,12:55:00
14-02-26,UR722,Belt 2,11:45:00,11:58:00,65,67,12:13:00,12:28:00
14-02-26,WB112,Belt 3,15:00:00,15:07:00,-5,178,15:19:00,15:33:00
14-02-26,ET873,Belt 3,13:10:00,13:07:00,301,307,13:18:00,13:26:00
14-02-26,4Z166,Belt 3,9:40:00,9:44:00,64,61,9:56:00,10:01:00
14-02-26,4Z162,Belt 3,13:30:00,13:45:00,59,69,13:52:00,13:58:00
14-02-26,QR1455,Belt 3,7:50:00,7:40:00,208,207,7:50:00,8:02:00
14-02-26,QR1456,Belt 1,15:00:00,15:09:00,165,171,15:17:00,15:32:00
14-02-26,TK525,Belt 1,1:20:00,1:12:00,81,85,1:19:00,1:34:00
14-02-26,KQ704,Belt 2,17:20:00,17:26:00,184,193,17:41:00,17:52:00
14-02-26,KQ706,Belt 1,9:10:00,9:09:00,185,178,9:18:00,9:26:00
15-02-26,BP312,Belt 1,8:50:00,8:42:00,146,147,8:57:00,9:14:00
15-02-26,ET34,Belt 1,11:45:00,11:53:00,56,47,12:07:00,12:16:00
15-02-26,ET35,Belt 2,13:10:00,13:14:00,61,64,13:27:00,13:46:00
15-02-26,SA62,Belt 2,12:40:00,12:48:00,181,182,13:01:00,13:10:00
15-02-26,TC212,Belt 1,12:20:00,12:39:00,65,71,12:51:00,13:01:00
15-02-26,UR722,Belt 3,11:45:00,12:01:00,24,28,12:09:00,12:20:00
15-02-26,WB112,Belt 3,15:00:00,14:47:00,91,97,14:57:00,15:04:00
15-02-26,ET873,Belt 2,13:10:00,13:25:00,161,152,13:34:00,13:39:00
15-02-26,4Z166,Belt 1,9:40:00,9:46:00,38,29,9:54:00,10:00:00
15-02-26,4Z162,Belt 1,13:30:00,13:46:00,47,57,13:54:00,14:06:00
15-02-26,QR1455,Belt 2,7:50:00,8:10:00,189,184,8:19:00,8:30:00
15-02-26,QR1456,Belt 2,15:00:00,15:07:00,337,333,15:19:00,15:24:00
15-02-26,TK525,Belt 2,1:20:00,1:23:00,139,134,1:36:00,1:43:00
15-02-26,KQ704,Belt 1,17:20:00,17:24:00,-5,186,17:33:00,17:49:00
15-02-26,KQ706,Belt 2,9:10:00,9:13:00,188,188,9:24:00,9:40:00
16-02-26,BP312,Belt 3,8:50:00,8:35:00,143,138,8:44:00,9:01:00
16-02-26,ET34,Belt 3,11:45:00,11:57:00,73,65,12:04:00,12:19:00
16-02-26,ET35,Belt 1,13:10:00,13:06:00,41,49,13:21:00,13:40:00
16-02-26,SA62,Belt 2,12:40:00,12:52:00,124,131,13:05:00,13:11:00
16-02-26,TC212,Belt 3,12:20:00,12:20:00,120,116,12:28:00,12:48:00
16-02-26,UR722,Belt 1,11:45:00,11:54:00,18,14,12:04:00,12:15:00
16-02-26,WB112,Belt 1,15:00:00,15:13:00,133,125,15:22:00,15:27:00
16-02-26,ET873,Belt 2,13:10:00,13:26:00,138,143,13:35:00,13:46:00
16-02-26,4Z166,Belt 1,9:40:00,9:55:00,31,36,10:03:00,10:21:00
16-02-26,4Z162,Belt 3,13:30:00,13:45:00,60,52,13:53:00,14:07:00
16-02-26,QR1455,Belt 3,7:50:00,7:55:00,340,333,8:04:00,8:16:00
16-02-26,QR1456,Belt 2,15:00:00,15:20:00,226,216,15:32:00,15:44:00
16-02-26,TK525,Belt 1,1:20:00,1:39:00,322,326,1:51:00,2:05:00
16-02-26,KQ704,Belt 2,17:20:00,17:05:00,169,176,17:19:00,17:38:00
16-02-26,KQ706,Belt 1,9:10:00,9:08:00,193,196,9:17:00,9:34:00
17-02-26,BP312,Belt 1,8:50:00,8:40:00,123,133,8:52:00,9:05:00
17-02-26,ET34,Belt 1,11:45:00,11:57:00,51,46,12:05:00,12:15:00
17-02-26,ET35,Belt 3,13:10:00,13:13:00,56,48,13:27:00,13:32:00
17-02-26,SA62,Belt 3,12:40:00,12:45:00,118,114,12:53:00,13:03:00
17-02-26,TC212,Belt 2,12:20:00,12:18:00,151,154,12:32:00,12:52:00
17-02-26,UR722,Belt 3,11:45:00,11:39:00,13,17,11:53:00,12:08:00
17-02-26,WB112,Belt 2,15:00:00,14:58:00,126,132,15:07:00,15:12:00
17-02-26,ET873,Belt 2,13:10:00,13:30:00,94,100,13:42:00,13:59:00
17-02-26,4Z166,Belt 3,9:40:00,9:50:00,51,60,10:05:00,10:16:00
17-02-26,4Z162,Belt 2,13:30:00,13:24:00,3,12,13:35:00,13:55:00
17-02-26,QR1455,Belt 1,7:50:00,7:47:00,294,288,8:02:00,8:21:00
17-02-26,QR1456,Belt 3,15:00:00,15:12:00,396,400,15:24:00,15:40:00
17-02-26,TK525,Belt 3,1:20:00,1:22:00,181,171,1:37:00,1:54:00
17-02-26,KQ704,Belt 1,17:20:00,17:26:00,76,80,17:33:00,17:46:00
17-02-26,KQ706,Belt 3,9:10:00,9:12:00,132,130,9:20:00,9:35:00
18-02-26,BP312,Belt 3,8:50:00,8:41:00,179,187,8:53:00,9:03:00
18-02-26,ET34,Belt 3,11:45:00,12:01:00,73,65,12:09:00,12:14:00
18-02-26,ET35,Belt 2,13:10:00,13:12:00,59,51,13:21:00,13:37:00
18-02-26,SA62,Belt 1,12:40:00,12:36:00,68,76,12:47:00,12:58:00
18-02-26,TC212,Belt 3,12:20:00,12:21:00,150,140,12:36:00,12:47:00
18-02-26,UR722,Belt 1,11:45:00,11:54:00,45,49,12:01:00,12:19:00
18-02-26,WB112,Belt 2,15:00:00,15:11:00,87,91,15:25:00,15:32:00
18-02-26,ET873,Belt 2,13:10:00,13:13:00,102,108,13:26:00,13:32:00
18-02-26,4Z166,Belt 3,9:40:00,9:30:00,13,19,9:38:00,9:49:00
18-02-26,4Z162,Belt 2,13:30:00,13:20:00,21,17,13:33:00,13:52:00
18-02-26,QR1455,Belt 3,7:50:00,7:38:00,112,121,7:46:00,7:53:00
18-02-26,QR1456,Belt 3,15:00:00,15:12:00,109,107,15:25:00,15:33:00
18-02-26,TK525,Belt 1,1:20:00,1:39:00,133,142,1:47:00,1:53:00
18-02-26,KQ704,Belt 3,17:20:00,17:32:00,104,104,17:47:00,18:06:00
18-02-26,KQ706,Belt 1,9:10:00,9:23:00,129,120,9:33:00,9:39:00
19-02-26,BP312,Belt 3,8:50:00,8:43:00,122,119,8:56:00,9:11:00
19-02-26,ET34,Belt 2,11:45:00,11:54:00,34,44,12:03:00,12:22:00
19-02-26,ET35,Belt 3,13:10:00,13:10:00,65,66,13:25:00,13:33:00
19-02-26,SA62,Belt 1,12:40:00,12:43:00,137,142,12:51:00,12:58:00
19-02-26,TC212,Belt 1,12:20:00,12:30:00,82,75,12:43:00,12:52:00
19-02-26,UR722,Belt 3,11:45:00,11:59:00,55,65,12:11:00,12:20:00
19-02-26,WB112,Belt 2,15:00:00,15:14:00,145,143,15:23:00,15:28:00
19-02-26,ET873,Belt 3,13:10:00,13:06:00,150,149,13:18:00,13:35:00
19-02-26,4Z166,Belt 2,9:40:00,9:56:00,71,61,10:03:00,10:14:00
19-02-26,4Z162,Belt 2,13:30:00,13:41:00,-5,52,13:53:00,14:02:00
19-02-26,QR1455,Belt 3,7:50:00,7:51:00,353,348,7:58:00,8:06:00
19-02-26,QR1456,Belt 3,15:00:00,15:08:00,275,282,15:17:00,15:30:00
19-02-26,TK525,Belt 2,1:20:00,1:33:00,268,267,1:48:00,2:03:00
19-02-26,KQ704,Belt 3,17:20:00,17:27:00,165,163,17:38:00,17:47:00
19-02-26,KQ706,Belt 3,9:10:00,9:20:00,74,76,9:28:00,9:37:00
20-02-26,BP312,Belt 3,8:50:00,8:47:00,111,106,8:54:00,9:12:00
20-02-26,ET34,Belt 3,11:45:00,12:05:00,42,33,12:14:00,12:34:00
20-02-26,ET35,Belt 3,13:10:00,13:19:00,50,45,13:30:00,13:36:00
20-02-26,SA62,Belt 1,12:40:00,12:34:00,89,85,12:42:00,13:00:00
20-02-26,TC212,Belt 3,12:20:00,12:26:00,78,75,12:36:00,12:45:00
20-02-26,UR722,Belt 1,11:45:00,11:48:00,64,65,12:03:00,12:11:00
20-02-26,WB112,Belt 3,15:00:00,14:54:00,149,151,15:03:00,15:08:00
20-02-26,ET873,Belt 3,13:10:00,13:10:00,187,196,13:20:00,13:26:00
20-02-26,4Z166,Belt 1,9:40:00,9:57:00,20,11,10:09:00,10:26:00
20-02-26,4Z162,Belt 1,13:30:00,13:24:00,56,46,13:38:00,13:54:00
20-02-26,QR1455,Belt 1,7:50:00,7:52:00,216,207,8:00:00,8:16:00
20-02-26,QR1456,Belt 1,15:00:00,14:57:00,353,352,15:09:00,15:23:00
20-02-26,TK525,Belt 3,1:20:00,1:24:00,135,138,1:35:00,1:55:00
20-02-26,KQ704,Belt 3,17:20:00,17:37:00,103,105,17:51:00,18:09:00
20-02-26,KQ706,Belt 3,9:10:00,9:12:00,89,98,9:27:00,9:33:00
21-02-26,BP312,Belt 2,8:50:00,8:46:00,92,101,8:56:00,9:01:00
21-02-26,ET34,Belt 3,11:45:00,11:43:00,63,60,11:58:00,12:10:00
21-02-26,ET35,Belt 1,13:10:00,13:22:00,40,38,13:33:00,13:40:00
21-02-26,SA62,Belt 2,12:40:00,12:44:00,114,111,12:59:00,13:05:00
21-02-26,TC212,Belt 1,12:20:00,12:40:00,79,73,12:48:00,13:04:00
21-02-26,UR722,Belt 1,11:45:00,12:03:00,10,16,12:10:00,12:18:00
21-02-26,WB112,Belt 2,15:00:00,15:09:00,89,85,15:17:00,15:28:00
21-02-26,ET873,Belt 3,13:10:00,12:57:00,74,71,13:11:00,13:19:00
21-02-26,4Z166,Belt 3,9:40:00,9:59:00,17,13,10:09:00,10:24:00
21-02-26,4Z162,Belt 1,13:30:00,13:24:00,12,13,13:36:00,13:49:00
21-02-26,QR1455,Belt 3,7:50:00,7:51:00,199,203,8:04:00,8:14:00
21-02-26,QR1456,Belt 3,15:00:00,14:52:00,140,150,14:59:00,15:17:00
21-02-26,TK525,Belt 1,1:20:00,1:37:00,235,228,1:52:00,2:08:00
21-02-26,KQ704,Belt 3,17:20:00,17:23:00,182,179,17:34:00,17:54:00
21-02-26,KQ706,Belt 1,9:10:00,9:05:00,115,122,9:20:00,9:25:00
22-02-26,BP312,Belt 1,8:50:00,8:52:00,116,120,9:05:00,9:15:00
22-02-26,ET34,Belt 1,11:45:00,11:43:00,67,69,11:56:00,12:13:00
22-02-26,ET35,Belt 2,13:10:00,13:14:00,56,62,13:22:00,13:38:00
22-02-26,SA62,Belt 2,12:40:00,12:35:00,92,86,12:45:00,12:54:00
22-02-26,TC212,Belt 1,12:20:00,12:07:00,-5,191,12:14:00,12:20:00
22-02-26,UR722,Belt 1,11:45:00,11:45:00,38,35,11:58:00,12:06:00
22-02-26,WB112,Belt 3,15:00:00,15:08:00,164,154,15:15:00,15:22:00
22-02-26,ET873,Belt 3,13:10:00,13:13:00,79,75,13:27:00,13:46:00
22-02-26,4Z166,Belt 2,9:40:00,9:39:00,66,68,9:46:00,9:51:00
22-02-26,4Z162,Belt 2,13:30:00,13:21:00,49,51,13:31:00,13:38:00
22-02-26,QR1455,Belt 1,7:50:00,8:10:00,348,338,8:21:00,8:26:00
22-02-26,QR1456,Belt 3,15:00:00,14:58:00,169,177,15:10:00,15:20:00
22-02-26,TK525,Belt 2,1:20:00,1:28:00,189,180,1:43:00,1:49:00
22-02-26,KQ704,Belt 2,17:20:00,17:16:00,156,146,17:30:00,17:47:00
22-02-26,KQ706,Belt 3,9:10:00,8:56:00,206,196,9:06:00,9:13:00
23-02-26,BP312,Belt 1,8:50:00,8:47:00,196,188,9:01:00,9:09:00
23-02-26,ET34,Belt 3,11:45:00,11:59:00,43,34,12:14:00,12:28:00
23-02-26,ET35,Belt 3,13:10:00,13:01:00,38,36,13:09:00,13:18:00
23-02-26,SA62,Belt 1,12:40:00,12:27:00,-5,194,12:34:00,12:54:00
23-02-26,TC212,Belt 1,12:20:00,12:05:00,135,138,12:15:00,12:25:00
23-02-26,UR722,Belt 2,11:45:00,11:42:00,32,37,11:52:00,12:06:00
23-02-26,WB112,Belt 3,15:00:00,15:04:00,108,99,15:18:00,15:23:00
23-02-26,ET873,Belt 3,13:10:00,13:12:00,180,185,13:25:00,13:34:00
23-02-26,4Z166,Belt 2,9:40:00,9:59:00,27,23,10:06:00,10:25:00
23-02-26,4Z162,Belt 1,13:30:00,13:15:00,59,64,13:23:00,13:30:00
23-02-26,QR1455,Belt 3,7:50:00,7:44:00,73,78,7:51:00,8:04:00
23-02-26,QR1456,Belt 2,15:00:00,14:52:00,321,329,15:02:00,15:18:00
23-02-26,TK525,Belt 3,1:20:00,1:23:00,372,364,1:38:00,1:57:00
23-02-26,KQ704,Belt 2,17:20:00,17:10:00,90,98,17:24:00,17:29:00
23-02-26,KQ706,Belt 3,9:10:00,9:06:00,208,198,9:17:00,9:22:00
24-02-26,BP312,Belt 3,8:50:00,8:53:00,170,172,9:04:00,9:13:00
24-02-26,ET34,Belt 2,11:45:00,11:53:00,51,58,12:07:00,12:23:00
24-02-26,ET35,Belt 1,13:10:00,13:04:00,39,42,13:18:00,13:34:00
24-02-26,SA62,Belt 3,12:40:00,12:29:00,79,72,12:38:00,12:44:00
24-02-26,TC212,Belt 1,12:20:00,12:25:00,143,136,12:32:00,12:50:00
24-02-26,UR722,Belt 3,11:45:00,12:01:00,35,30,12:09:00,12:19:00
24-02-26,WB112,Belt 2,15:00:00,15:06:00,175,167,15:14:00,15:28:00
24-02-26,ET873,Belt 2,13:10:00,13:29:00,248,256,13:37:00,13:47:00
24-02-26,4Z166,Belt 2,9:40:00,9:49:00,72,67,10:00:00,10:10:00
24-02-26,4Z162,Belt 1,13:30:00,13:29:00,55,52,13:44:00,13:53:00
24-02-26,QR1455,Belt 1,7:50:00,7:36:00,258,250,7:50:00,7:56:00
24-02-26,QR1456,Belt 2,15:00:00,15:07:00,80,72,15:19:00,15:31:00
24-02-26,TK525,Belt 3,1:20:00,1:40:00,108,110,1:48:00,2:06:00
24-02-26,KQ704,Belt 2,17:20:00,17:12:00,163,160,17:19:00,17:39:00
24-02-26,KQ706,Belt 2,9:10:00,9:01:00,128,133,9:15:00,9:29:00
25-02-26,BP312,Belt 3,8:50:00,8:44:00,127,127,8:57:00,9:13:00
25-02-26,ET34,Belt 1,11:45:00,11:30:00,63,59,11:43:00,11:53:00
25-02-26,ET35,Belt 2,13:10:00,13:28:00,41,50,13:41:00,13:55:00
25-02-26,SA62,Belt 2,12:40:00,12:25:00,168,166,12:40:00,12:52:00
25-02-26,TC212,Belt 1,12:20:00,12:07:00,146,137,12:20:00,12:25:00
25-02-26,UR722,Belt 3,11:45:00,11:59:00,44,38,12:10:00,12:19:00
25-02-26,WB112,Belt 3,15:00:00,14:59:00,173,183,15:08:00,15:23:00
25-02-26,ET873,Belt 2,13:10:00,13:03:00,241,247,13:12:00,13:28:00
25-02-26,4Z166,Belt 2,9:40:00,9:50:00,55,58,10:03:00,10:16:00
25-02-26,4Z162,Belt 1,13:30:00,13:40:00,38,44,13:47:00,13:59:00
25-02-26,QR1455,Belt 2,7:50:00,8:02:00,325,323,8:17:00,8:29:00
25-02-26,QR1456,Belt 1,15:00:00,15:08:00,74,71,15:17:00,15:30:00
25-02-26,TK525,Belt 2,1:20:00,1:39:00,-5,295,1:54:00,2:13:00
25-02-26,KQ704,Belt 3,17:20:00,17:17:00,90,87,17:24:00,17:31:00
25-02-26,KQ706,Belt 2,9:10:00,9:00:00,138,146,9:10:00,9:18:00
26-02-26,BP312,Belt 2,8:50:00,8:40:00,134,133,8:49:00,9:00:00
26-02-26,ET34,Belt 1,11:45:00,12:02:00,29,36,12:12:00,12:23:00
26-02-26,ET35,Belt 3,13:10:00,13:01:00,59,56,13:08:00,13:23:00
26-02-26,SA62,Belt 2,12:40:00,12:34:00,124,133,12:45:00,13:00:00
26-02-26,TC212,Belt 2,12:20:00,12:23:00,193,200,12:36:00,12:51:00
26-02-26,UR722,Belt 1,11:45:00,11:35:00,6,11,11:47:00,12:00:00
26-02-26,WB112,Belt 2,15:00:00,14:55:00,190,196,15:06:00,15:14:00
26-02-26,ET873,Belt 3,13:10:00,13:18:00,102,99,13:30:00,13:36:00
26-02-26,4Z166,Belt 2,9:40:00,9:38:00,53,54,9:49:00,9:54:00
26-02-26,4Z162,Belt 2,13:30:00,13:21:00,38,36,13:29:00,13:49:00
26-02-26,QR1455,Belt 2,7:50:00,8:06:00,289,297,8:21:00,8:30:00
26-02-26,QR1456,Belt 2,15:00:00,14:55:00,191,182,15:10:00,15:16:00
26-02-26,TK525,Belt 2,1:20:00,1:10:00,317,327,1:23:00,1:42:00
26-02-26,KQ704,Belt 1,17:20:00,17:33:00,100,107,17:44:00,17:51:00
26-02-26,KQ706,Belt 3,9:10:00,9:13:00,142,139,9:28:00,9:36:00
